,xAcc,yAcc,zAcc
2200,0.0828,0.0557,-9.1551
2201,0.0893,0.069,-9.186
2202,0.0366,0.057,-9.1635
2203,0.0565,0.0412,-9.1559
2204,0.0172,0.0253,-9.1539
2205,-0.0686,-0.0175,-9.1537
2206,-0.0258,-0.0652,-9.1759
2207,0.0092,-0.0576,-9.1477
2208,-0.0454,-0.0251,-9.1401
2209,0.0007,-0.0051,-9.1537
2210,0.0326,0.0275,-9.1492
2211,-0.0729,0.0,-9.1644
2212,-0.0372,-0.017,-9.1696
2213,0.0358,0.0014,-9.1619
2214,-0.0472,-0.0645,-9.1749
2215,-0.0551,-0.1039,-9.1783
2216,-0.0324,-0.0825,-9.1525
2217,-0.0741,-0.0604,-9.1452
2218,-0.0312,-0.0268,-9.173
2219,0.0338,-0.012,-9.1782
2220,0.0177,-0.0576,-9.1782
2221,0.0427,-0.0744,-9.1842
2222,0.0911,-0.0472,-9.1683
2223,0.0254,-0.0433,-9.1651
2224,0.0105,-0.0404,-9.1914
2225,0.0705,-0.025,-9.1773
2226,0.0007,-0.021,-9.1516
2227,-0.0721,0.0035,-9.1488
2228,-0.0204,0.0597,-9.1526
2229,-0.0645,0.0345,-9.1681
2230,-0.1323,-0.0266,-9.1575
2231,-0.0592,0.0013,-9.155
2232,-0.0633,0.0238,-9.1469
2233,-0.0869,-0.0089,-9.1257
2234,0.0034,0.0205,-9.1504
2235,0.0016,0.0271,-9.1743
2236,-0.0797,-0.0138,-9.1605
2237,-0.0405,0.017,-9.1441
2238,0.0202,0.0541,-9.166
2239,0.0325,0.0104,-9.1995
2240,0.149,0.0036,-9.1725
2241,0.2154,0.0459,-9.1552
2242,0.1577,0.0595,-9.1783
2243,0.1784,0.0522,-9.1866
2244,0.1765,-0.0083,-9.1776
2245,0.077,-0.0484,-9.1515
2246,0.1112,0.0095,-9.1419
2247,0.1334,0.0361,-9.1602
2248,-0.0299,-0.0323,-9.175
2249,-0.0319,-0.0269,-9.1474
2250,0.0408,0.0161,-9.1074
2251,-0.0253,-0.0213,-9.1183
2252,-0.0153,-0.0364,-9.1451
2253,0.0403,0.0014,-9.1467
2254,0.0002,-0.0342,-9.1526
2255,-0.0258,-0.0851,-9.1725
2256,0.0223,-0.0503,-9.1731
2257,0.0157,-0.0048,-9.1478
2258,-0.0263,-0.0402,-9.1618
2259,0.0156,-0.0533,-9.1798
2260,0.037,-0.0208,-9.1897
2261,0.0673,0.0152,-9.1817
2262,0.1533,0.05,-9.166
2263,0.0979,-0.0084,-9.1733
2264,0.0104,-0.0654,-9.1605
2265,0.0689,-0.039,-9.1677
2266,0.0829,0.0001,-9.1738
2267,0.0206,0.0089,-9.1565
2268,0.0494,0.0099,-9.143
2269,0.0847,0.0515,-9.132
2270,0.0696,0.089,-9.1404
2271,0.0941,0.0414,-9.163
2272,0.0552,0.0222,-9.1765
2273,-0.1051,-0.036,-9.1876
2274,-0.1432,-0.0923,-9.1874
2275,-0.091,-0.0542,-9.1941
2276,-0.1619,-0.0891,-9.1648
2277,-0.1391,-0.0889,-9.1274
2278,-0.0646,-0.048,-9.1544
2279,-0.1305,-0.0972,-9.1687
2280,-0.0723,-0.0554,-9.1676
2281,-0.0081,-0.016,-9.1835
2282,-0.1518,-0.1313,-9.1639
2283,-0.1787,-0.152,-9.152
2284,-0.0735,-0.0844,-9.1726
2285,-0.0947,-0.0728,-9.1548
2286,-0.1076,-0.0643,-9.1467
2287,-0.0061,-0.0383,-9.1625
2288,-0.0074,-0.0726,-9.1552
2289,-0.0022,-0.1213,-9.164
2290,0.1103,-0.048,-9.1657
2291,0.0972,0.0135,-9.1518
2292,0.0427,0.0155,-9.1764
2293,0.0909,0.0235,-9.1741
2294,0.074,-0.0091,-9.1432
2295,0.0268,-0.0086,-9.1322
2296,0.1029,-0.009,-9.1495
2297,0.1243,-0.0547,-9.1532
2298,0.0989,-0.0415,-9.1348
2299,0.16,0.0443,-9.139
2300,0.1347,0.0646,-9.1513
2301,0.0545,0.0255,-9.1511
2302,0.0501,-0.0297,-9.1447
2303,-0.0008,-0.0593,-9.1248
2304,-0.0961,-0.0616,-9.16
2305,-0.0718,-0.0753,-9.1754
2306,-0.0407,-0.0673,-9.1529
2307,-0.1173,-0.073,-9.1867
2308,-0.0825,-0.047,-9.187
2309,-0.0022,-0.0077,-9.1774
2310,-0.0569,-0.0367,-9.1774
2311,-0.0156,-0.0463,-9.1682
2312,0.0843,0.007,-9.1939
2313,0.0097,0.0364,-9.2174
2314,-0.0339,0.0078,-9.2006
2315,-0.0108,-0.0003,-9.176
2316,-0.1223,-0.0341,-9.1601
2317,-0.1531,-0.0891,-9.1531
2318,-0.0326,-0.0777,-9.1608
2319,-0.0453,-0.0614,-9.1754
2320,-0.0605,-0.0625,-9.1572
2321,0.0423,-0.0119,-9.1245
2322,0.0459,0.0358,-9.1449
2323,0.0231,-0.0361,-9.1471
2324,0.1005,-0.0407,-9.1428
2325,0.0806,0.0138,-9.1505
2326,0.0301,0.0291,-9.1525
2327,0.075,0.0341,-9.1739
2328,0.0411,0.0351,-9.1763
2329,-0.0119,0.0605,-9.1608
2330,0.0444,0.0844,-9.1381
2331,0.0383,0.0641,-9.1399
2332,-0.0347,0.0081,-9.1583
2333,0.0243,0.0133,-9.1623
2334,0.0457,0.0219,-9.1708
2335,-0.0376,-0.059,-9.1868
2336,-0.0088,-0.1149,-9.1797
2337,-0.0049,-0.1208,-9.1386
2338,-0.0727,-0.1564,-9.1356
2339,0.0023,-0.1644,-9.1633
2340,0.074,-0.1119,-9.1601
2341,0.0219,-0.1124,-9.1501
2342,0.0592,-0.1232,-9.1466
2343,0.1321,-0.0929,-9.1452
2344,0.0545,-0.0789,-9.1584
2345,0.0316,0.006,-9.1613
2346,0.1486,0.1358,-9.1549
2347,0.1155,0.0952,-9.1538
2348,0.0495,-0.0447,-9.1399
2349,0.1151,-0.0369,-9.1256
2350,0.071,-0.0225,-9.1254
2351,-0.0018,-0.0582,-9.1438
2352,0.065,0.0074,-9.1591
2353,0.0657,0.0749,-9.1749
2354,0.0141,0.0727,-9.1789
2355,0.0818,0.1366,-9.1778
2356,0.0723,0.163,-9.1915
2357,-0.0069,0.0974,-9.1674
2358,0.0797,0.161,-9.1322
2359,0.1584,0.266,-9.1361
2360,0.1139,0.2402,-9.14
2361,0.1133,0.2567,-9.173
2362,0.0766,0.2548,-9.1836
2363,-0.065,0.0437,-9.1618
2364,-0.1382,-0.2062,-9.1601
2365,-0.1953,-0.3284,-9.1492
2366,-0.1991,-0.2428,-9.1483
2367,-0.0794,-0.1469,-9.1574
2368,-0.0542,-0.1553,-9.1652
2369,-0.0996,-0.1327,-9.1644
2370,-0.0249,-0.0794,-9.1688
2371,0.0642,-0.0428,-9.1722
2372,-0.0132,-0.1323,-9.1698
2373,-0.0324,-0.2265,-9.1725
2374,0.0278,-0.1824,-9.2162
2375,-0.0405,-0.164,-9.2345
2376,-0.0284,-0.1333,-9.2091
2377,0.0501,-0.0453,-9.1948
2378,-0.0449,-0.0662,-9.1733
2379,-0.0831,-0.0984,-9.1584
2380,0.0308,-0.0481,-9.1425
2381,0.0328,-0.043,-9.1318
2382,-0.018,-0.0518,-9.143
2383,0.0109,-0.0168,-9.1678
2384,-0.033,-0.0259,-9.1481
2385,-0.0525,0.0007,-9.1343
2386,0.0502,0.0637,-9.1526
2387,0.0341,0.0448,-9.1447
2388,-0.0354,0.0046,-9.1429
2389,0.0205,0.0154,-9.1682
2390,0.0458,-0.0047,-9.1777
2391,0.0177,-0.0369,-9.1678
2392,0.0806,0.0335,-9.168
2393,0.0979,0.126,-9.1626
2394,0.0376,0.1137,-9.1401
2395,0.0794,0.109,-9.1254
2396,0.0676,0.0851,-9.1361
2397,-0.0778,-0.1152,-9.1422
2398,-0.1049,-0.2802,-9.128
2399,-0.0726,-0.2399,-9.1419
2400,-0.1167,-0.167,-9.1702
2401,-0.0575,-0.1165,-9.17
2402,0.0205,-0.0543,-9.1978
2403,-0.0628,-0.1035,-9.1873
2404,-0.0492,-0.1297,-9.161
2405,0.0353,-0.0752,-9.185
2406,-0.0104,-0.069,-9.1763
2407,0.0267,-0.0538,-9.1731
2408,0.1215,-0.033,-9.1802
2409,0.0613,-0.0484,-9.1837
2410,0.0397,-0.0154,-9.1872
2411,0.0842,0.0258,-9.1907
2412,0.0103,-0.003,-9.1774
2413,-0.0262,-0.0554,-9.1395
2414,0.0499,-0.0649,-9.1383
2415,0.0587,0.0155,-9.1547
2416,0.0233,0.0136,-9.1551
2417,0.0668,-0.0554,-9.1452
2418,0.0601,-0.023,-9.1287
2419,0.0099,-0.0012,-9.1221
2420,0.0512,0.015,-9.151
2421,0.041,0.0533,-9.1703
2422,-0.0259,0.0374,-9.1638
2423,0.0165,0.0361,-9.1635
2424,0.0148,0.0385,-9.1629
2425,-0.0424,-0.0116,-9.1523
2426,0.0354,0.0265,-9.1572
2427,0.0621,0.0735,-9.1902
2428,-0.0009,0.0426,-9.2089
2429,0.0606,0.0842,-9.1896
2430,0.0904,0.1145,-9.16
2431,0.0041,0.1199,-9.1546
2432,0.0212,0.1583,-9.1536
2433,0.0525,0.1217,-9.1536
2434,-0.0542,-0.0473,-9.158
2435,-0.098,-0.205,-9.1628
2436,-0.0455,-0.2391,-9.1765
2437,-0.063,-0.2287,-9.1979
2438,-0.04,-0.1701,-9.1842
2439,0.0177,-0.1097,-9.1798
2440,-0.0264,-0.1517,-9.1673
2441,-0.0274,-0.1688,-9.1486
2442,0.0395,-0.1415,-9.1731
2443,-0.019,-0.1912,-9.1618
2444,-0.0442,-0.1701,-9.148
2445,0.051,-0.0407,-9.1529
2446,0.0119,-0.0238,-9.1448
2447,-0.0417,-0.0699,-9.1499
2448,0.0463,-0.0306,-9.1283
2449,0.0258,-0.0634,-9.1291
2450,-0.0537,-0.145,-9.1615
2451,0.0136,-0.1332,-9.1485
2452,0.004,-0.1498,-9.1561
2453,-0.0693,-0.1886,-9.1643
2454,-0.0017,-0.1352,-9.1476
2455,0.0065,-0.0818,-9.1542
2456,-0.0569,-0.0929,-9.1616
2457,0.0057,-0.0804,-9.1453
2458,0.0322,-0.0587,-9.1648
2459,-0.0521,-0.0921,-9.1796
2460,-0.0147,-0.048,-9.1748
2461,0.0234,0.0152,-9.1642
2462,-0.0428,-0.0298,-9.1518
2463,0.0022,-0.0286,-9.1661
2464,0.0536,0.0341,-9.1704
2465,-0.0153,0.0263,-9.1619
2466,-0.0119,-0.019,-9.1651
2467,0.0342,-0.0743,-9.1856
2468,-0.0349,-0.1248,-9.182
2469,-0.0224,-0.0719,-9.1777
2470,0.0652,-0.0052,-9.1761
2471,0.0047,-0.0162,-9.1599
2472,-0.022,-0.0135,-9.1783
2473,0.0548,0.0244,-9.1871
2474,0.0087,0.016,-9.1634
2475,-0.0225,0.0277,-9.1647
2476,0.0653,0.1162,-9.1837
2477,0.0457,0.1712,-9.1738
2478,0.0021,0.1786,-9.1634
2479,0.0633,0.2212,-9.1492
2480,0.0,0.1849,-9.1232
2481,-0.0662,0.0844,-9.1587
2482,0.0552,0.1332,-9.1569
2483,0.0729,0.2169,-9.1436
2484,0.025,0.2861,-9.1704
2485,0.1018,0.3566,-9.1708
2486,0.111,0.3342,-9.1757
2487,0.0459,0.299,-9.174
2488,0.0927,0.3321,-9.17
2489,0.0908,0.2913,-9.1694
2490,0.0,0.1418,-9.1373
2491,0.025,0.0367,-9.1405
2492,0.0419,0.0148,-9.1575
2493,-0.0561,-0.0272,-9.1391
2494,-0.0314,-0.0365,-9.1454
2495,0.0565,0.0434,-9.1742
2496,0.0032,0.0506,-9.1723
2497,0.016,0.0287,-9.169
2498,0.0318,-0.0579,-9.1749
2499,-0.1119,-0.2846,-9.1476
2500,-0.1318,-0.4592,-9.161
2501,-0.0292,-0.4733,-9.1791
2502,-0.0586,-0.4273,-9.1695
2503,-0.0734,-0.4427,-9.189
2504,-0.0014,-0.4285,-9.186
2505,-0.0219,-0.3045,-9.1826
2506,-0.0244,-0.2525,-9.1669
2507,0.0438,-0.2213,-9.1605
2508,-0.0068,-0.24,-9.1808
2509,-0.0605,-0.3432,-9.1713
2510,-0.0083,-0.3504,-9.1684
2511,-0.028,-0.3053,-9.1496
2512,-0.0691,-0.3042,-9.1363
2513,-0.0013,-0.2456,-9.1533
2514,-0.0094,-0.1732,-9.1559
2515,-0.076,-0.1732,-9.1678
2516,-0.0102,-0.1025,-9.1711
2517,0.0217,-0.0385,-9.1571
2518,-0.0439,-0.0383,-9.1643
2519,0.0042,-0.0315,-9.1671
2520,0.0367,-0.0396,-9.1717
2521,-0.0353,-0.0517,-9.1603
2522,0.0017,-0.0324,-9.1399
2523,0.0571,-0.0131,-9.1321
2524,-0.0141,-0.0352,-9.1218
2525,-0.0034,-0.0309,-9.1133
2526,0.0506,-0.0196,-9.1529
2527,-0.0133,-0.0368,-9.1768
2528,-0.0163,-0.0328,-9.1518
2529,0.0376,-0.0277,-9.1639
2530,-0.0042,-0.0448,-9.1718
2531,-0.0188,-0.0211,-9.1574
2532,0.0348,0.009,-9.1679
2533,-0.0091,-0.0405,-9.1811
2534,-0.017,-0.0718,-9.1959
2535,0.0524,-0.0224,-9.2106
2536,0.0142,-0.0082,-9.1994
2537,-0.0127,-0.0446,-9.1893
2538,0.0303,-0.0361,-9.1978
2539,-0.0122,-0.0234,-9.1944
2540,-0.0388,-0.02,-9.1609
2541,0.0363,0.007,-9.1337
2542,0.0212,0.0096,-9.1654
2543,-0.0272,-0.0239,-9.1855
2544,0.0319,-0.0246,-9.1733
2545,0.0049,-0.0244,-9.165
2546,-0.0452,-0.0492,-9.1606
2547,0.0275,-0.0362,-9.1574
2548,0.0421,-0.0084,-9.168
2549,-0.0185,-0.0318,-9.156
2550,0.0157,-0.0258,-9.1557
2551,0.0393,-0.0013,-9.1717
2552,-0.0249,-0.0561,-9.163
2553,0.0072,-0.0573,-9.1549
2554,0.0411,-0.0199,-9.1521
2555,-0.0236,-0.0277,-9.1637
2556,-0.0013,-0.0173,-9.1536
2557,0.0375,-0.026,-9.1481
2558,-0.0416,-0.0542,-9.1336
2559,-0.0231,-0.0384,-9.1443
2560,0.0399,-0.018,-9.1342
2561,-0.0236,-0.0429,-9.1399
2562,-0.013,-0.0511,-9.1736
2563,0.0446,-0.0097,-9.1835
2564,-0.0172,-0.0316,-9.1821
2565,-0.016,-0.0622,-9.1839
2566,0.0624,-0.0183,-9.1715
2567,0.0044,-0.0154,-9.138
2568,-0.0203,-0.0357,-9.1253
2569,0.0654,-0.0177,-9.1294
2570,0.0224,-0.0286,-9.1599
2571,-0.0266,-0.0388,-9.1775
2572,0.0456,-0.0153,-9.167
2573,0.0286,-0.0217,-9.1433
2574,-0.0159,-0.0451,-9.1452
2575,0.0408,-0.0372,-9.163
2576,0.0257,-0.0238,-9.1682
2577,-0.021,-0.0539,-9.1591
2578,0.0537,-0.0391,-9.1532
2579,0.0544,-0.0079,-9.1669
2580,-0.0199,-0.0355,-9.1551
2581,0.0364,-0.0427,-9.1554
2582,0.0526,-0.0254,-9.1542
2583,-0.0193,-0.0394,-9.1575
2584,0.0107,-0.0333,-9.157
2585,0.0384,0.0011,-9.1437
2586,-0.0144,-0.0182,-9.1657
2587,0.0267,-0.0442,-9.1889
2588,0.0716,-0.0158,-9.1779
2589,0.0068,-0.0138,-9.1452
2590,0.0218,-0.0314,-9.1379
2591,0.0574,-0.0215,-9.1718
2592,-0.0075,-0.0412,-9.1815
2593,0.0019,-0.0194,-9.1311
2594,0.0511,0.0027,-9.1338
2595,-0.012,-0.0293,-9.1458
2596,-0.0122,-0.0302,-9.1472
2597,0.0661,-0.0083,-9.1431
2598,0.0223,-0.0287,-9.1492
2599,-0.0149,-0.0483,-9.1791
2600,0.0461,-0.0255,-9.1934
2601,0.0111,-0.037,-9.195
2602,-0.0275,-0.0506,-9.1826
2603,0.03,-0.0232,-9.178
2604,0.0049,-0.0154,-9.1664
2605,-0.031,-0.0432,-9.1537
2606,0.038,-0.0297,-9.175
2607,0.0268,-0.0195,-9.1771
2608,-0.0474,-0.0436,-9.1737
2609,0.0077,-0.0246,-9.1737
2610,0.0191,-0.0169,-9.17
2611,-0.0536,-0.0546,-9.1672
2612,0.0018,-0.0423,-9.1587
2613,0.0334,-0.0062,-9.1797
2614,-0.0484,-0.0338,-9.1835
2615,-0.0111,-0.0426,-9.1448
2616,0.0464,-0.018,-9.1364
2617,-0.0149,-0.0208,-9.142
2618,-0.0076,-0.0164,-9.1246
2619,0.0403,0.0028,-9.1563
2620,-0.0062,-0.0236,-9.1683
2621,0.0046,-0.0418,-9.14
2622,0.0361,-0.0295,-9.1715
2623,-0.0255,-0.0412,-9.1893
2624,-0.0182,-0.0267,-9.1664
2625,0.0255,-0.001,-9.1454
2626,-0.0213,0.0001,-9.156
2627,-0.0172,-0.0082,-9.1772
2628,0.0528,-0.0123,-9.1774
2629,-0.0072,-0.0206,-9.164
2630,-0.0324,-0.0287,-9.1443
2631,0.0476,-0.0207,-9.1569
2632,0.0091,-0.0345,-9.1643
2633,-0.0265,-0.0483,-9.1438
2634,0.0425,-0.016,-9.1378
2635,0.0057,-0.0055,-9.1425
2636,-0.042,-0.0345,-9.1375
2637,0.0393,-0.0259,-9.1566
2638,0.038,-0.0042,-9.1867
2639,-0.0168,-0.0171,-9.18
2640,0.0413,-0.0242,-9.1949
2641,0.0426,-0.0083,-9.1993
2642,-0.0327,-0.0282,-9.167
2643,0.0109,-0.0364,-9.1434
2644,0.0427,-0.0226,-9.1312
2645,-0.0284,-0.049,-9.1533
2646,-0.0039,-0.0227,-9.178
2647,0.0406,0.0162,-9.1485
2648,-0.0116,-0.0102,-9.1196
2649,0.0221,-0.0308,-9.1533
2650,0.047,-0.0266,-9.1621
2651,-0.0323,-0.0391,-9.1594
2652,-0.0096,-0.0365,-9.1463
2653,0.0308,-0.008,-9.1415
2654,-0.0351,-0.0235,-9.1671
2655,-0.0139,-0.0418,-9.1818
2656,0.051,-0.021,-9.1743
2657,-0.006,-0.0156,-9.1457
2658,-0.0064,-0.0186,-9.1394
2659,0.0589,-0.0179,-9.1422
2660,-0.014,-0.0374,-9.1355
2661,-0.0423,-0.0437,-9.1426
2662,0.0381,-0.0105,-9.1666
2663,-0.0122,-0.0137,-9.1908
2664,-0.038,-0.0378,-9.1922
2665,0.0535,-0.0047,-9.194
2666,-0.0009,0.0017,-9.1822
2667,-0.0593,-0.0272,-9.1751
2668,0.0402,-0.0278,-9.1774
2669,0.033,-0.0229,-9.1612
2670,-0.0397,-0.0374,-9.1568
2671,0.0128,-0.0273,-9.1613
2672,0.0307,-0.0103,-9.1549
2673,-0.0151,-0.0299,-9.1349
2674,0.0229,-0.0245,-9.1395
2675,0.0366,-0.0084,-9.1696
2676,-0.0203,-0.0459,-9.1722
2677,0.0264,-0.0525,-9.1751
2678,0.0529,-0.0157,-9.1796
2679,-0.0108,-0.033,-9.1684
2680,0.0135,-0.0391,-9.1798
2681,0.0403,-0.0263,-9.1854
2682,-0.0235,-0.0407,-9.1582
2683,-0.0111,-0.037,-9.1605
2684,0.0384,-0.0221,-9.1644
2685,-0.0309,-0.0395,-9.1555
2686,-0.033,-0.0502,-9.1733
2687,0.0313,-0.0214,-9.175
2688,-0.0221,-0.0239,-9.1843
2689,-0.0283,-0.0436,-9.1769
2690,0.053,-0.0304,-9.182
2691,0.0067,-0.0439,-9.1842
2692,-0.0324,-0.0374,-9.1583
2693,0.0325,0.0041,-9.1486
2694,-0.0046,-0.005,-9.1601
2695,-0.0302,-0.0281,-9.1803
2696,0.0351,-0.0285,-9.1674
2697,0.0062,-0.0431,-9.1363
2698,-0.0315,-0.0536,-9.1356
2699,0.0427,-0.0402,-9.1579
2700,0.0412,-0.0441,-9.169
2701,-0.0377,-0.0504,-9.1706
2702,0.0023,-0.0289,-9.1784
2703,0.0238,-0.0119,-9.1667
2704,-0.0409,-0.037,-9.1399
2705,0.0066,-0.0336,-9.1692
2706,0.0267,-0.0184,-9.1715
2707,-0.0494,-0.0589,-9.1272
2708,-0.0103,-0.0524,-9.1497
2709,0.0218,-0.0195,-9.1726
2710,-0.0514,-0.0195,-9.1661
2711,-0.0166,-0.0177,-9.1777
2712,0.0527,-0.034,-9.1593
2713,-0.0087,-0.0531,-9.1435
2714,0.0037,-0.041,-9.1442
2715,0.0543,-0.0126,-9.1711
2716,-0.0044,-0.0196,-9.1877
2717,0.0085,-0.0236,-9.1801
2718,0.0678,-0.0063,-9.1839
2719,0.0,-0.034,-9.1807
2720,-0.0104,-0.0434,-9.1712
2721,0.0682,-0.0176,-9.1697
2722,0.0052,-0.0248,-9.1952
2723,-0.0374,-0.0212,-9.192
2724,0.4291,0.8234,-9.1712
2725,3.8532,6.8356,-9.1703
2726,4.0651,7.635,-9.1922
2727,-1.3367,-0.2696,-9.1839
2728,-3.6591,-4.7224,-9.1538
2729,-2.2311,-4.9735,-9.1321
2730,-0.5718,-2.8973,-9.1408
2731,0.0764,-0.6096,-9.1735
2732,0.2539,0.4436,-9.1888
2733,0.2943,0.4739,-9.1935
2734,0.1674,0.214,-9.1532
2735,-0.0011,-0.0139,-9.1208
2736,0.0095,-0.0182,-9.1347
2737,0.0252,0.0382,-9.1498
2738,-0.0121,0.0116,-9.1614
2739,0.0456,-0.0385,-9.1804
2740,0.0595,-0.1071,-9.1971
2741,-0.037,-0.0902,-9.1855
2742,0.0101,0.0145,-9.1474
2743,0.0993,0.13,-9.1614
2744,0.0427,0.133,-9.1611
2745,-0.0053,0.0128,-9.1441
2746,-0.0082,-0.0872,-9.1566
2747,-0.088,-0.1851,-9.1411
2748,-0.163,-0.3616,-9.1567
2749,-0.1595,-0.4727,-9.176
2750,-0.2089,-0.474,-9.1423
2751,-0.1533,-0.3965,-9.1479
2752,-0.0571,-0.2721,-9.181
2753,-0.1283,-0.2654,-9.1533
2754,-0.1683,-0.3717,-9.1436
2755,-0.1267,-0.4287,-9.165
2756,-0.1251,-0.3349,-9.171
2757,-0.0732,-0.1526,-9.1914
2758,0.0225,-0.0099,-9.1872
2759,0.0195,0.0195,-9.1751
2760,-0.0138,-0.0193,-9.1754
2761,0.0459,-0.0023,-9.1651
2762,0.0214,-0.0122,-9.1828
2763,-0.0465,-0.0548,-9.1892
2764,0.0259,-0.026,-9.1783
2765,0.0366,0.0015,-9.1694
2766,-0.0379,-0.0355,-9.143
2767,0.008,-0.0422,-9.1379
2768,0.0274,-0.0244,-9.123
2769,-0.0412,-0.0653,-9.1329
2770,0.0072,-0.067,-9.157
2771,0.0436,-0.023,-9.1749
2772,-0.0136,-0.0398,-9.178
2773,0.0205,-0.0275,-9.1441
2774,0.043,-0.0078,-9.1596
2775,-0.0459,-0.0397,-9.1458
2776,-0.0285,-0.0386,-9.1207
2777,0.0347,-0.0111,-9.1354
2778,-0.0394,-0.0222,-9.1398
2779,-0.0279,-0.0262,-9.1508
2780,0.0501,-0.0039,-9.1462
2781,-0.0041,-0.0261,-9.1549
2782,-0.0192,-0.0454,-9.1886
2783,0.0455,-0.0314,-9.1934
2784,0.0032,-0.0409,-9.1715
2785,-0.0392,-0.0539,-9.1502
2786,0.0252,-0.0271,-9.1633
2787,-0.0023,-0.0208,-9.1828
2788,-0.0411,-0.0469,-9.1827
2789,0.0224,-0.0273,-9.1771
2790,-0.0169,-0.0117,-9.1911
2791,-0.053,-0.0413,-9.1941
2792,0.0407,-0.0379,-9.1709
2793,0.0439,-0.0109,-9.1787
2794,-0.0156,-0.0125,-9.1751
2795,0.0306,-0.0069,-9.1469
2796,0.0256,-0.0013,-9.1269
2797,-0.0398,-0.0189,-9.1201
2798,0.0107,-0.0215,-9.1486
2799,0.0425,-0.0186,-9.1447
2800,-0.0159,-0.0462,-9.1048
2801,0.0228,-0.0392,-9.1329
2802,0.0461,-0.0055,-9.1457
2803,-0.0173,-0.0354,-9.177
2804,0.0004,-0.0405,-9.2246
2805,0.0241,-0.0022,-9.2018
2806,-0.0376,-0.0307,-9.1644
2807,-0.0046,-0.0397,-9.1691
2808,0.0652,-0.0073,-9.19
2809,0.0021,-0.0203,-9.1532
2810,0.0142,-0.0361,-9.1354
2811,0.0715,-0.0122,-9.1503
2812,-0.0024,-0.0147,-9.1738
2813,-0.0326,-0.0362,-9.1637
2814,0.0382,-0.0151,-9.1478
2815,0.0133,-0.0112,-9.1517
2816,-0.0029,-0.016,-9.1536
2817,0.0695,-0.0017,-9.1612
2818,0.0251,-0.0197,-9.144
2819,-0.0177,-0.0457,-9.1386
2820,0.0526,-0.0332,-9.152
2821,0.0243,-0.0264,-9.1689
2822,-0.0222,-0.0374,-9.1651
2823,0.0476,-0.0207,-9.1488
2824,0.0434,-0.0293,-9.1397
2825,-0.0206,-0.0627,-9.1392
2826,0.0233,-0.0261,-9.1551
2827,0.0183,-0.011,-9.1748
2828,-0.0277,-0.0348,-9.1797
2829,0.0547,-0.0149,-9.1621
2830,0.0642,-0.0216,-9.1457
2831,-0.0235,-0.0519,-9.1484
2832,0.0104,-0.0237,-9.1467
2833,0.0299,-0.0034,-9.1416
2834,-0.038,-0.0243,-9.152
2835,0.0124,-0.0264,-9.1747
2836,0.0644,-0.0253,-9.1747
2837,-0.0249,-0.0422,-9.1584
2838,-0.0167,-0.0452,-9.1446
2839,0.0416,-0.0219,-9.124
2840,-0.0186,-0.0317,-9.1305
2841,-0.0124,-0.0526,-9.1277
2842,0.0505,-0.0273,-9.1307
2843,-0.0103,-0.0153,-9.1525
2844,-0.013,-0.016,-9.1525
2845,0.0531,0.0067,-9.1566
2846,-0.0093,-0.0181,-9.1604
2847,-0.014,-0.0631,-9.1693
2848,0.0618,-0.0464,-9.1804
2849,0.0206,-0.0292,-9.1565
2850,-0.0195,-0.0273,-9.1406
2851,0.0297,-0.0078,-9.1564
2852,0.0079,-0.0048,-9.1715
2853,-0.0268,-0.0137,-9.1724
2854,0.033,0.0018,-9.1695
2855,0.0218,0.0026,-9.2004
2856,-0.0226,-0.0325,-9.2024
2857,0.0286,-0.0477,-9.1759
2858,0.0223,-0.0353,-9.1705
2859,-0.0261,-0.0451,-9.1784
2860,0.0349,-0.0504,-9.1854
2861,0.0457,-0.0322,-9.1835
2862,-0.0256,-0.0483,-9.1772
2863,0.0,-0.0396,-9.1561
2864,0.0209,-0.0023,-9.171
2865,-0.0356,-0.0234,-9.1649
2866,-0.0141,-0.0316,-9.1308
2867,0.0239,-0.0144,-9.1353
2868,-0.033,-0.0391,-9.1327
2869,-0.017,-0.051,-9.1132
2870,0.0465,-0.0351,-9.144
2871,-0.0089,-0.0647,-9.1652
2872,-0.0096,-0.0642,-9.1266
2873,0.0492,-0.002,-9.1284
2874,-0.0097,-0.0026,-9.1526
2875,-0.0182,-0.0271,-9.1479
2876,0.0459,-0.0243,-9.1586
2877,-0.0084,-0.0422,-9.164
2878,-0.0363,-0.0457,-9.142
2879,0.0401,-0.0124,-9.1616
2880,0.0307,-0.0236,-9.1931
2881,-0.003,-0.0463,-9.2008
2882,0.0493,-0.0158,-9.2181
2883,0.0136,-0.0199,-9.2134
2884,-0.0425,-0.0571,-9.1748
2885,0.0246,-0.0381,-9.1756
2886,0.0142,-0.0341,-9.1718
2887,-0.0339,-0.0427,-9.1296
2888,0.0335,-0.0162,-9.1416
2889,0.0297,-0.0128,-9.1549
2890,-0.0498,-0.0366,-9.1483
2891,0.0126,-0.0206,-9.1813
2892,0.0458,-0.0132,-9.1721
2893,-0.0275,-0.0695,-9.1551
2894,0.0199,-0.0686,-9.1674
2895,0.0625,-0.0315,-9.178
2896,-0.0099,-0.0407,-9.195
2897,0.0159,-0.0292,-9.1904
2898,0.0534,-0.0122,-9.1759
2899,-0.0301,-0.0444,-9.1721
2900,-0.018,-0.0555,-9.1622
