,xAcc,yAcc,zAcc
6289,0.7661,0.0104,-9.2464
6290,0.7642,0.031,-9.2545
6291,0.8063,0.0326,-9.2472
6292,0.8331,0.0267,-9.2428
6293,0.8761,0.0176,-9.201
6294,0.8619,0.0276,-9.1634
6295,0.7309,0.038,-9.1495
6296,0.6745,0.0639,-9.0998
6297,0.6322,0.0953,-9.0236
6298,0.5318,0.0691,-8.9723
6299,0.6116,-0.0081,-8.9492
6300,0.7588,-0.1055,-9.0044
6301,0.7558,-0.1551,-9.1145
6302,0.7873,-0.1638,-9.1488
6303,0.7551,-0.0787,-9.1388
6304,0.5494,0.0446,-9.1273
6305,0.4414,0.067,-9.0888
6306,0.4963,0.0545,-9.0611
6307,0.4737,-0.0123,-9.0767
6308,0.3456,-0.074,-9.0806
6309,0.3519,-0.0644,-9.0508
6310,0.4302,-0.105,-9.0589
6311,0.4177,-0.1814,-9.0798
6312,0.465,-0.2038,-9.0841
6313,0.4686,-0.2411,-9.0826
6314,0.4684,-0.2323,-9.0586
6315,0.5055,-0.1165,-9.0355
6316,0.4346,-0.0826,-9.0395
6317,0.42,-0.1946,-9.0589
6318,0.5404,-0.2216,-9.0834
6319,0.5591,-0.0813,-9.103
6320,0.4254,-0.015,-9.1039
6321,0.4448,-0.0076,-9.1443
6322,0.538,-0.0483,-9.2036
6323,0.4446,-0.1216,-9.2476
6324,0.3413,-0.1024,-9.226
6325,0.2941,-0.0229,-9.1414
6326,0.1814,-0.0031,-9.0744
6327,0.1874,-0.0276,-9.0617
6328,0.2615,-0.0326,-9.1183
6329,0.3219,-0.0744,-9.1774
6330,0.4716,-0.144,-9.2286
6331,0.5563,-0.1516,-9.2716
6332,0.5178,-0.1655,-9.2887
6333,0.4447,-0.1403,-9.2863
6334,0.315,-0.025,-9.2429
6335,0.1898,0.0115,-9.1712
6336,0.181,-0.039,-9.1144
6337,0.232,-0.0517,-9.1087
6338,0.1175,-0.0297,-9.1066
6339,0.0095,-0.0216,-9.0813
6340,0.0631,-0.0207,-9.0792
6341,0.04,-0.0678,-9.1094
6342,-0.0411,-0.0799,-9.1141
6343,-0.0079,0.0188,-9.0653
6344,0.0515,0.0562,-9.0667
6345,0.0434,-0.0139,-9.1089
6346,0.1159,-0.0221,-9.1035
6347,0.1478,-0.0105,-9.1407
6348,0.0301,-0.0617,-9.2066
6349,0.1358,-0.0047,-9.1786
6350,0.3222,0.1332,-9.1496
6351,0.2313,0.124,-9.1824
6352,0.1835,0.0308,-9.2522
6353,0.1897,-0.0526,-9.3807
6354,0.1407,-0.1143,-9.5697
6355,0.2464,-0.1138,-9.7317
6356,0.3454,-0.0593,-9.7947
6357,0.2963,-0.0161,-9.7488
6358,0.3025,0.0301,-9.5949
6359,0.2756,0.0962,-9.4219
6360,0.1101,0.1175,-9.3378
6361,0.04,0.0759,-9.2989
6362,0.1896,0.1786,-9.3111
6363,0.2127,0.2476,-9.3365
6364,0.0903,0.1327,-9.2704
6365,0.0967,0.0831,-9.1912
6366,0.0583,0.0551,-9.1629
6367,0.035,0.0189,-9.1836
6368,0.1045,0.043,-9.1811
6369,0.066,0.0557,-9.1748
6370,0.0395,0.0376,-9.2027
6371,0.1115,0.0658,-9.2056
6372,0.0786,0.06,-9.1635
6373,0.029,0.0058,-9.1427
6374,0.1024,0.0219,-9.1429
6375,0.0941,0.0491,-9.1512
6376,0.0285,0.0307,-9.1429
6377,0.0885,0.0568,-9.1258
6378,0.094,0.0622,-9.1462
6379,0.0236,0.0118,-9.1386
6380,0.0743,0.017,-9.1265
6381,0.1032,0.0259,-9.1546
6382,0.0305,0.0057,-9.1838
6383,0.0629,0.0166,-9.1795
6384,0.0968,0.0295,-9.1554
6385,0.0177,-0.0081,-9.1538
6386,0.0366,-0.0183,-9.1645
6387,0.0998,0.0135,-9.1525
6388,0.0503,-0.0237,-9.1438
6389,0.0591,-0.0308,-9.1637
6390,0.1086,0.016,-9.1726
6391,0.0455,-0.0188,-9.1561
6392,0.0294,-0.0356,-9.1349
6393,0.0844,0.01,-9.1545
6394,0.0354,-0.0052,-9.1724
6395,0.021,-0.0379,-9.177
6396,0.1024,-0.0164,-9.1848
6397,0.0656,-0.0132,-9.1569
6398,0.0446,-0.041,-9.1559
6399,0.1101,-0.0319,-9.1821
6400,0.0519,-0.0425,-9.1735
6401,0.0033,-0.0528,-9.1567
6402,0.0741,-0.022,-9.1463
6403,0.0467,-0.0259,-9.1364
6404,-0.0127,-0.0355,-9.1343
6405,0.047,-0.0066,-9.1444
6406,0.028,-0.0124,-9.1559
6407,-0.0294,-0.0531,-9.1505
6408,0.0501,-0.0442,-9.1509
6409,0.0577,-0.0363,-9.1835
6410,-0.0383,-0.0546,-9.1828
6411,0.0123,-0.0321,-9.174
6412,0.0558,-0.0214,-9.181
6413,-0.0085,-0.051,-9.1562
6414,0.032,-0.0424,-9.1601
6415,0.0686,-0.0152,-9.1711
6416,-0.0035,-0.0247,-9.1491
6417,0.0218,-0.0176,-9.1611
6418,0.062,0.0011,-9.1857
6419,-0.0277,-0.0446,-9.169
6420,-0.0199,-0.046,-9.1582
6421,0.0624,0.013,-9.1583
6422,0.0046,-0.0108,-9.1812
6423,-0.0135,-0.0375,-9.1698
6424,0.0447,-0.015,-9.148
6425,-0.0008,-0.0252,-9.1709
6426,-0.0094,-0.046,-9.1665
6427,0.0555,-0.0184,-9.1493
6428,0.0157,0.0005,-9.1571
6429,-0.0118,-0.0155,-9.1806
6430,0.0557,-0.014,-9.2008
6431,0.022,-0.0039,-9.2114
6432,-0.0051,-0.0027,-9.1938
6433,0.059,0.001,-9.1714
6434,-0.2814,-0.0835,-9.1856
6435,-1.4367,-0.1222,-9.1648
6436,-1.4406,-0.0846,-9.1349
6437,-0.0429,-0.0732,-9.1604
6438,0.5759,-0.0276,-9.184
6439,0.4743,0.01,-9.192
6440,0.2327,0.0114,-9.1955
6441,0.0563,-0.0085,-9.1828
6442,0.0606,0.0119,-9.1541
6443,0.1319,0.042,-9.1479
6444,0.1514,0.033,-9.1776
6445,0.2067,0.032,-9.1797
6446,0.2791,0.0677,-9.1577
6447,0.241,0.0842,-9.1481
6448,0.2354,0.0832,-9.1412
6449,0.222,0.097,-9.1532
6450,0.1308,0.0575,-9.1645
6451,0.1496,0.0312,-9.1684
6452,0.1935,0.0687,-9.1833
6453,0.1136,0.0645,-9.177
6454,0.0916,0.056,-9.1734
6455,0.0964,0.0608,-9.1783
6456,-0.0128,0.0142,-9.1568
6457,-0.0285,-0.0224,-9.1745
6458,0.0227,-0.0047,-9.1712
6459,-0.0247,-0.0107,-9.1494
6460,0.0047,-0.0099,-9.1594
6461,0.1286,0.0369,-9.1783
6462,0.0853,0.0298,-9.203
6463,0.0212,0.0108,-9.1713
6464,0.1068,0.044,-9.1402
6465,0.097,0.0627,-9.1534
6466,0.0651,0.0562,-9.1633
6467,0.1331,0.0471,-9.1565
6468,0.1029,0.0116,-9.1461
6469,0.0618,-0.0014,-9.1479
6470,0.1207,0.0315,-9.168
6471,0.0854,0.0204,-9.1698
6472,0.0112,-0.0186,-9.1427
6473,0.0406,-0.0561,-9.1323
6474,-0.0052,-0.0944,-9.1638
6475,-0.1251,-0.1502,-9.1857
6476,-0.1124,-0.1627,-9.154
6477,-0.0879,-0.1337,-9.1521
6478,-0.1126,-0.1126,-9.1734
6479,-0.0447,-0.0742,-9.1764
6480,-0.0028,-0.0736,-9.1862
6481,-0.054,-0.0973,-9.1832
6482,-0.0431,-0.109,-9.1893
6483,0.0148,-0.0664,-9.1878
6484,-0.0111,-0.0498,-9.179
6485,0.0275,-0.0536,-9.1911
6486,0.1129,-0.0039,-9.1733
6487,0.0982,0.0111,-9.1566
6488,0.1404,0.0196,-9.1511
6489,0.1773,0.0277,-9.1513
6490,0.1017,-0.0074,-9.1734
6491,0.1043,-0.009,-9.1665
6492,0.1574,0.0318,-9.1535
6493,0.1025,0.0374,-9.1671
6494,0.0679,0.0273,-9.1529
6495,0.1288,0.0396,-9.135
6496,0.0972,0.0121,-9.1325
6497,0.0232,-0.0552,-9.1188
6498,0.0432,-0.0554,-9.1705
6499,-0.0165,-0.072,-9.2015
6500,-0.096,-0.136,-9.1745
6501,-0.0535,-0.1192,-9.1581
6502,-0.0803,-0.0828,-9.1509
6503,-0.1788,-0.1188,-9.1445
6504,-0.1604,-0.1423,-9.1213
6505,-0.1714,-0.1376,-9.1404
6506,-0.2019,-0.1353,-9.1689
6507,-0.0775,-0.0687,-9.1631
6508,-0.0367,-0.0067,-9.1755
6509,-0.0667,-0.0007,-9.1955
6510,0.0206,0.0172,-9.1876
6511,0.0554,0.0412,-9.1874
6512,-0.0255,0.0227,-9.1974
6513,0.0196,0.0495,-9.1711
6514,0.1172,0.1114,-9.1738
6515,0.0521,0.0953,-9.1912
6516,0.0444,0.0611,-9.1838
6517,0.1163,0.0818,-9.1798
6518,0.0627,0.0855,-9.1724
6519,0.0621,0.0811,-9.1621
6520,0.1413,0.0857,-9.144
6521,0.066,0.0382,-9.123
6522,-0.0402,-0.0174,-9.1231
6523,-0.0283,-0.0217,-9.1277
6524,-0.0739,-0.0293,-9.1241
6525,-0.0718,-0.0405,-9.12
6526,0.0551,-0.0035,-9.1492
6527,0.0454,-0.0153,-9.2002
6528,0.0519,-0.0315,-9.2037
6529,0.1458,0.008,-9.1748
6530,0.0736,-0.001,-9.1417
6531,-0.0313,-0.0437,-9.1409
6532,0.0522,-0.0292,-9.1629
6533,0.0871,-0.0024,-9.1795
6534,0.0727,0.0056,-9.1908
6535,0.2001,0.0865,-9.1903
6536,0.2452,0.1339,-9.1858
6537,0.1524,0.0941,-9.1567
6538,0.1545,0.0796,-9.1461
6539,0.1455,0.0384,-9.1648
6540,0.0485,-0.014,-9.1789
6541,0.0984,0.0006,-9.1677
6542,0.1664,0.0305,-9.129
6543,0.1086,0.0401,-9.1382
6544,0.1192,0.0668,-9.1562
6545,0.1575,0.0617,-9.1509
6546,0.0921,0.0438,-9.1519
6547,0.0781,0.0286,-9.1413
6548,0.087,-0.0003,-9.1485
6549,-0.0009,-0.0585,-9.1661
6550,-0.0274,-0.1318,-9.1722
6551,-0.0082,-0.1618,-9.1696
6552,-0.0982,-0.1802,-9.1444
6553,-0.0968,-0.1663,-9.1448
6554,0.0304,-0.0807,-9.1754
6555,0.052,0.0153,-9.1887
6556,0.0727,0.0492,-9.1865
6557,0.1447,0.0531,-9.1713
6558,0.132,0.0757,-9.1471
6559,0.1269,0.1042,-9.1454
6560,0.1842,0.13,-9.1596
6561,0.1325,0.1188,-9.196
6562,0.0541,0.0742,-9.1896
6563,0.0808,0.0459,-9.1669
6564,0.0358,-0.0116,-9.1629
6565,-0.048,-0.0908,-9.1758
6566,-0.0011,-0.0964,-9.1876
6567,-0.0022,-0.0906,-9.1544
6568,-0.0694,-0.1012,-9.1564
6569,0.0051,-0.0491,-9.1789
6570,0.0564,0.0032,-9.1603
6571,0.0249,0.0171,-9.1367
6572,0.0713,0.0452,-9.1635
6573,0.1008,0.0504,-9.1837
6574,0.0501,0.0289,-9.1933
6575,0.0749,0.0399,-9.1871
6576,0.0971,0.0507,-9.1554
6577,0.0144,0.0303,-9.1599
6578,0.0361,0.0551,-9.1904
6579,0.0392,0.0705,-9.2073
6580,-0.1632,0.0018,-9.2083
6581,-0.2054,-0.0671,-9.1867
6582,0.0392,-0.0426,-9.177
6583,0.1827,0.0191,-9.1718
6584,0.2289,0.0189,-9.1764
6585,0.2618,0.0182,-9.2174
6586,0.1574,0.0108,-9.1926
6587,0.1188,-0.0318,-9.1367
6588,0.1729,-0.0448,-9.1469
6589,0.0922,-0.0374,-9.1574
6590,0.05,-0.0425,-9.1454
6591,0.1274,-0.0247,-9.1511
6592,0.0955,-0.015,-9.1596
6593,0.0522,-0.0275,-9.1899
6594,0.1082,-0.0316,-9.2137
6595,0.0212,-0.1121,-9.1875
6596,-0.1539,-0.301,-9.1673
6597,-0.1458,-0.4288,-9.1838
6598,-0.0898,-0.3731,-9.188
6599,-0.0247,-0.1217,-9.1535
6600,0.1385,0.2333,-9.1302
6601,0.1937,0.4664,-9.1466
6602,0.1399,0.4741,-9.166
6603,0.1746,0.3671,-9.172
6604,0.162,0.2206,-9.1396
6605,0.0664,0.0467,-9.1306
6606,0.1206,-0.0951,-9.1703
6607,0.212,-0.1976,-9.1835
6608,0.1827,-0.2563,-9.1945
6609,0.1852,-0.2175,-9.1976
6610,0.1913,-0.1188,-9.2046
6611,0.1033,-0.0488,-9.1944
6612,0.0981,0.0489,-9.1595
6613,0.171,0.2114,-9.1493
6614,0.0986,0.2914,-9.1643
6615,0.0183,0.2512,-9.1638
6616,0.0239,0.1679,-9.1743
6617,-0.0364,0.0638,-9.1908
6618,-0.039,0.0089,-9.154
6619,0.0551,0.0415,-9.1468
6620,0.0198,0.0878,-9.1648
6621,-0.0614,0.1155,-9.1522
6622,-0.0393,0.1388,-9.1494
6623,-0.075,0.1257,-9.1642
6624,-0.1041,0.0843,-9.1575
6625,-0.0177,0.0859,-9.1415
6626,-0.0384,0.0809,-9.1614
6627,-0.1046,0.0574,-9.1632
6628,-0.0189,0.0697,-9.1425
6629,0.0053,0.0564,-9.1494
6630,-0.0276,0.0094,-9.1496
6631,0.0323,0.0301,-9.14
6632,0.0347,0.0696,-9.1553
6633,-0.0196,0.0473,-9.1454
6634,0.039,0.0498,-9.1494
6635,0.0699,0.0565,-9.1644
6636,0.0004,0.02,-9.1544
6637,0.0379,0.0044,-9.1763
6638,0.0692,0.0178,-9.181
6639,-0.0108,-0.004,-9.1701
6640,0.0176,-0.0361,-9.1948
6641,0.0883,-0.06,-9.1898
6642,0.0202,-0.1439,-9.1639
6643,-0.0297,-0.1777,-9.1639
6644,-0.0611,-0.0818,-9.177
6645,-0.1364,-0.0056,-9.1678
6646,-0.0942,0.0472,-9.1768
6647,0.0594,0.1334,-9.1752
6648,0.1099,0.1537,-9.1384
6649,0.1207,0.1234,-9.1526
6650,0.1549,0.0939,-9.1671
6651,0.0699,0.0385,-9.1598
6652,0.0318,0.0003,-9.1611
6653,0.093,0.016,-9.163
6654,0.0433,0.0198,-9.1352
6655,0.0032,-0.006,-9.1257
6656,0.0806,0.0144,-9.1598
6657,0.0635,0.0311,-9.1802
6658,0.0125,0.007,-9.1569
6659,0.0854,0.0049,-9.1249
6660,0.0548,0.0133,-9.1302
6661,-0.0184,-0.0009,-9.1511
6662,0.0717,0.0122,-9.1466
6663,0.0711,0.0155,-9.1442
6664,-0.0019,-0.0254,-9.1457
6665,0.073,-0.0517,-9.1501
6666,0.0848,-0.0947,-9.1893
6667,-0.0068,-0.1466,-9.1944
6668,0.0306,-0.0916,-9.1798
6669,0.0596,0.0388,-9.2003
6670,-0.0098,0.0795,-9.1591
6671,0.018,0.0536,-9.1265
6672,0.0702,0.041,-9.1401
6673,0.0168,0.0127,-9.1453
6674,0.0175,0.0169,-9.1815
6675,0.0586,0.0507,-9.1927
6676,0.0001,0.0301,-9.1486
6677,0.0168,0.0207,-9.1242
6678,0.0817,0.0484,-9.1564
6679,0.0266,0.0473,-9.1635
6680,0.0274,0.0167,-9.1483
6681,0.0946,-0.0071,-9.1614
6682,0.0319,-0.0141,-9.1693
6683,0.0012,-0.0155,-9.1578
6684,0.0771,0.0165,-9.1419
6685,0.0485,0.0036,-9.1551
6686,0.0079,-0.0351,-9.1705
6687,0.0505,-0.0112,-9.1736
6688,-0.0148,-0.0266,-9.1686
6689,-0.1027,-0.0927,-9.1492
6690,-0.0628,-0.1198,-9.1583
6691,-0.1123,-0.1494,-9.1806
6692,-0.2094,-0.1992,-9.1823
6693,-0.1441,-0.174,-9.1796
6694,-0.0206,-0.0692,-9.1644
6695,0.0769,0.0391,-9.1604
6696,0.225,0.1457,-9.1565
6697,0.2679,0.1847,-9.1348
6698,0.1687,0.1277,-9.1247
6699,0.1776,0.0991,-9.1458
6700,0.1684,0.0752,-9.1559
6701,0.0467,0.0253,-9.1238
6702,0.0549,0.0346,-9.1065
6703,0.0906,0.0484,-9.149
6704,0.0164,0.0036,-9.1665
6705,0.0099,-0.0293,-9.1484
6706,0.021,-0.018,-9.1447
6707,-0.0262,-0.016,-9.1295
6708,0.0221,-0.0081,-9.1449
6709,0.1072,0.0285,-9.1726
6710,0.0407,0.0386,-9.1687
6711,0.008,0.0363,-9.1591
6712,0.0793,0.06,-9.1637
6713,0.036,0.0446,-9.156
6714,0.0067,0.0104,-9.184
6715,0.0562,0.0291,-9.2023
6716,0.0343,0.0251,-9.1451
6717,0.0275,0.0178,-9.1338
6718,0.0907,0.0474,-9.1662
6719,0.0673,0.0487,-9.1655
6720,0.026,0.0235,-9.1576
6721,0.0842,0.039,-9.1777
6722,0.0658,0.0428,-9.2088
6723,0.0209,0.0207,-9.2222
6724,0.075,0.0296,-9.2157
6725,0.0649,0.0105,-9.1834
6726,0.0042,-0.0153,-9.1833
6727,0.0795,0.0273,-9.1976
6728,0.1104,0.0363,-9.1658
6729,0.033,0.0023,-9.1595
6730,0.0747,0.0329,-9.1757
6731,0.0914,0.0484,-9.144
6732,0.014,-0.0018,-9.1555
6733,0.0581,-0.0168,-9.1824
6734,0.1019,-0.0042,-9.1613
6735,0.0282,-0.0038,-9.1546
6736,0.0489,0.0132,-9.146
6737,0.1026,0.0218,-9.1567
6738,0.0249,-0.0076,-9.1686
6739,0.0247,-0.0234,-9.166
6740,0.063,-0.0035,-9.1832
6741,-0.0045,-0.018,-9.1822
6742,-0.0302,-0.0078,-9.1688
6743,-0.0614,0.0926,-9.181
6744,-0.2905,0.241,-9.1753
6745,-0.4132,0.2601,-9.1598
6746,-0.182,0.1058,-9.1545
6747,0.0004,-0.0684,-9.1217
6748,0.0543,-0.1647,-9.0927
6749,0.1531,-0.1625,-9.1457
6750,0.0356,-0.152,-9.1891
6751,-0.2435,-0.1499,-9.1839
6752,-0.2283,-0.0741,-9.1775
6753,-0.0152,0.0353,-9.1474
6754,0.2023,0.1005,-9.1441
6755,0.4348,0.1203,-9.1584
6756,0.4764,0.0991,-9.1526
6757,0.3418,0.0563,-9.1373
6758,0.2912,0.0076,-9.1372
6759,0.1681,-0.0177,-9.1599
6760,0.0015,-0.0174,-9.1753
6761,0.0631,0.0125,-9.1627
6762,0.068,0.0478,-9.152
6763,-0.0589,0.0445,-9.1481
6764,-0.0335,0.0496,-9.1513
6765,0.0106,0.0546,-9.1779
6766,-0.0408,0.0198,-9.1757
6767,0.0192,0.0181,-9.1603
6768,0.0695,0.0238,-9.1753
6769,0.0038,-0.0184,-9.177
6770,0.0279,-0.0206,-9.1699
6771,0.0757,-0.0174,-9.17
6772,0.031,-0.0391,-9.1723
6773,0.0613,-0.0098,-9.1693
6774,0.1681,0.0235,-9.1637
6775,0.1489,-0.0002,-9.1653
6776,0.1187,-0.03,-9.1545
6777,0.1652,-0.0097,-9.1448
6778,0.103,-0.0086,-9.1371
6779,0.0382,-0.0021,-9.1458
6780,0.0809,0.0413,-9.173
6781,0.0383,0.0388,-9.1731
6782,0.0009,0.0053,-9.1555
6783,0.0574,0.0228,-9.141
6784,0.0153,0.0264,-9.1474
6785,-0.0376,-0.0081,-9.1824
6786,0.0332,0.0183,-9.1735
6787,0.0274,0.0432,-9.1705
6788,-0.0359,0.0092,-9.1756
6789,0.0332,0.0016,-9.1425
6790,0.0593,-0.0184,-9.1542
6791,-0.0109,-0.0738,-9.1757
6792,0.0374,-0.0613,-9.1494
6793,0.0591,-0.0394,-9.1266
6794,-0.0396,-0.0505,-9.1385
6795,0.0204,0.0002,-9.1301
6796,0.1518,0.0313,-9.1306
6797,0.1349,-0.0023,-9.1438
6798,0.1675,-0.0188,-9.1503
6799,0.1958,-0.0119,-9.1678
6800,0.0811,-0.0369,-9.1761
6801,0.0698,-0.0446,-9.1645
6802,0.118,0.0074,-9.1525
6803,0.035,0.0078,-9.1712
6804,0.0165,0.0035,-9.1821
6805,0.073,0.0231,-9.1901
6806,0.0207,0.017,-9.2174
6807,0.0117,0.0149,-9.2068
6808,0.1001,0.0271,-9.1784
6809,0.0657,0.0181,-9.1719
6810,0.0197,0.003,-9.1704
6811,0.0802,0.0128,-9.1548
6812,0.0318,-0.0036,-9.1795
6813,0.0066,-0.0154,-9.1796
6814,0.105,0.0131,-9.1492
6815,0.0748,0.0075,-9.1501
6816,0.0102,-0.0063,-9.1336
6817,0.0734,-0.0067,-9.1383
6818,0.0581,0.0005,-9.1412
6819,0.0,-0.0093,-9.1339
6820,0.0718,0.0027,-9.1532
6821,0.0796,0.0328,-9.1418
6822,0.009,0.0009,-9.1418
6823,0.0564,-0.0077,-9.1456
6824,0.0816,0.0085,-9.1308
6825,0.0262,-0.0084,-9.1423
6826,0.0721,0.0113,-9.1304
6827,0.1093,0.037,-9.1415
6828,0.0379,-0.0139,-9.1573
6829,0.0538,-0.0174,-9.1675
6830,0.074,0.0328,-9.1865
6831,-0.0042,0.0139,-9.1772
6832,0.0225,0.0128,-9.1679
6833,0.075,0.0429,-9.1716
6834,0.018,0.0144,-9.1793
6835,0.0233,-0.0116,-9.1801
6836,0.0851,0.0102,-9.1824
6837,0.0376,0.0106,-9.1837
6838,0.0182,0.0118,-9.1563
6839,0.0607,0.0298,-9.1664
6840,0.0152,-0.0032,-9.1692
6841,0.0126,-0.0198,-9.1689
6842,0.0675,0.0181,-9.1931
6843,0.0137,0.0144,-9.1697
6844,0.0009,-0.0139,-9.1311
6845,0.0734,0.0014,-9.1375
6846,0.0281,-0.002,-9.1566
6847,-0.0042,-0.03,-9.1507
6848,0.0903,0.0006,-9.1465
6849,0.0769,0.0286,-9.1433
6850,0.0138,-0.0008,-9.1365
6851,0.06,0.0258,-9.1349
6852,0.0486,0.0363,-9.1387
6853,-0.0105,-0.0102,-9.1687
6854,0.0463,0.0074,-9.1926
6855,0.0734,0.0225,-9.1692
6856,0.0178,-0.0014,-9.1355
6857,0.0586,-0.0042,-9.1452
6858,0.0772,0.0084,-9.1715
6859,0.0063,0.0033,-9.1565
6860,0.0518,-0.0182,-9.1334
6861,0.083,-0.0123,-9.1341
6862,-0.0091,0.0007,-9.1286
6863,0.0241,-0.0035,-9.1182
6864,0.084,-0.0098,-9.1526
6865,0.0167,-0.0198,-9.1834
6866,0.0404,-0.0243,-9.1747
6867,0.0915,-0.0059,-9.1606
6868,0.0163,-0.0083,-9.1427
6869,0.0193,-0.0101,-9.1449
6870,0.0997,0.0237,-9.18
6871,0.041,-0.002,-9.1945
6872,-0.0025,-0.0295,-9.1952
6873,0.07,0.0179,-9.2085
6874,0.0589,0.0178,-9.1918
6875,0.0389,-0.0331,-9.1683
6876,0.0895,-0.0116,-9.1505
6877,0.0524,-0.0044,-9.1445
6878,0.0006,-0.027,-9.1537
6879,0.0699,0.0004,-9.1731
6880,0.0729,0.0161,-9.1703
6881,0.0179,0.0122,-9.1434
6882,0.0683,0.0353,-9.1876
6883,0.057,0.0246,-9.2078
6884,-0.0171,-0.0165,-9.168
6885,0.0482,-0.0006,-9.1712
6886,0.0745,0.0078,-9.173
6887,0.0111,-0.0027,-9.1544
6888,0.0591,0.0112,-9.1342
6889,0.0914,0.0134,-9.1461
6890,0.0129,-0.0099,-9.1694
6891,0.0427,-0.0005,-9.1613
6892,0.093,0.0248,-9.1912
6893,0.0234,0.0082,-9.1976
6894,0.0468,0.0066,-9.1717
6895,0.0721,0.023,-9.1509
6896,0.0012,0.0162,-9.1394
6897,0.026,0.0258,-9.1505
6898,0.0788,0.0394,-9.1687
6899,0.0156,0.0192,-9.1837
6900,0.0197,-0.0022,-9.1835
6901,0.0879,0.01,-9.1841
6902,0.0215,0.0133,-9.1647
6903,0.0065,0.0075,-9.1521
6904,0.0749,0.0209,-9.178
6905,0.0364,0.0048,-9.1967
6906,0.0158,-0.0103,-9.1851
6907,0.0768,0.0096,-9.1536
6908,0.0327,0.0053,-9.1583
6909,-0.0168,-0.0166,-9.1659
6910,0.069,0.0053,-9.182
6911,0.0695,0.0056,-9.2054
6912,0.0199,-0.0228,-9.1819
6913,0.0718,0.0028,-9.1676
6914,0.0479,0.026,-9.1691
6915,-0.0062,0.0003,-9.1596
6916,0.0538,0.0094,-9.1589
6917,0.0411,0.0277,-9.1881
6918,-0.0106,0.0113,-9.1953
6919,0.0409,0.0218,-9.1594
6920,0.0513,0.0283,-9.1386
6921,-0.007,0.0056,-9.166
6922,0.0311,-0.0003,-9.1964
6923,0.0551,0.0082,-9.1893
6924,-0.0172,-0.0139,-9.187
6925,0.0145,0.001,-9.1885
6926,0.0573,0.0251,-9.1529
6927,0.003,-0.0116,-9.1301
6928,0.0222,-0.0172,-9.1496
6929,0.0702,-0.003,-9.1706
6930,0.0146,-0.0146,-9.1773
6931,0.015,-0.0221,-9.1575
6932,0.0748,-0.0131,-9.1398
6933,0.0245,-0.0178,-9.147
6934,0.0199,-0.012,-9.1354
6935,0.0877,0.0242,-9.1467
6936,0.0455,-0.0005,-9.1644
6937,0.0253,-0.0301,-9.1526
6938,0.1005,0.031,-9.1563
6939,0.0622,0.0419,-9.165
6940,0.0097,0.0056,-9.1608
6941,0.0662,0.018,-9.1628
6942,0.0465,0.0028,-9.1613
6943,0.0105,-0.0199,-9.1749
6944,0.0765,0.0057,-9.1808
6945,0.0563,0.0035,-9.1705
6946,-0.0036,-0.0266,-9.1774
6947,0.0574,-0.0032,-9.1698
6948,0.0673,0.0204,-9.1618
6949,-0.0057,-0.0075,-9.1674
6950,0.0465,-0.0088,-9.1598
6951,0.0659,-0.0001,-9.1456
6952,-0.0548,-0.0562,-9.1548
6953,-0.0838,-0.1013,-9.1615
6954,-0.0447,-0.0782,-9.1451
6955,0.0189,-0.0125,-9.1548
6956,0.1703,0.1001,-9.163
6957,0.2064,0.125,-9.153
6958,0.0651,0.0449,-9.1492
6959,0.043,0.0135,-9.1666
6960,0.0768,-0.0032,-9.1643
6961,0.002,-0.023,-9.1407
6962,0.0061,-0.0139,-9.1467
6963,0.081,0.0165,-9.1671
6964,0.0333,0.0227,-9.1799
6965,0.0105,0.0003,-9.1875
6966,0.0677,0.021,-9.1857
6967,0.0179,0.0125,-9.1404
6968,0.0114,-0.0224,-9.1283
6969,0.1055,0.0006,-9.1445
6970,0.0467,0.0073,-9.1619
6971,-0.0118,-0.0003,-9.1635
6972,0.0504,0.0114,-9.1436
6973,0.0383,0.0026,-9.1395
6974,0.0216,-0.0232,-9.1594
6975,0.0719,-0.0093,-9.1641
6976,0.0389,0.0097,-9.113
6977,-0.0267,-0.0062,-9.0931
6978,0.0437,0.0108,-9.1309
6979,0.0547,0.0339,-9.1613
6980,-0.0167,0.0281,-9.1735
6981,0.0468,0.024,-9.1807
6982,0.067,0.0203,-9.1632
6983,-0.008,0.0012,-9.1232
6984,0.052,0.0034,-9.1374
6985,0.0944,0.0119,-9.1592
6986,0.0216,-0.0201,-9.1441
6987,0.0346,0.0011,-9.157
6988,0.0581,0.0275,-9.181
6989,0.0062,-0.0098,-9.1836
6990,0.0306,-0.0062,-9.1902
6991,0.0803,0.0168,-9.1652
6992,0.0167,-0.0037,-9.1252
6993,0.023,-0.0025,-9.1326
6994,0.0895,0.0263,-9.1622
6995,0.0236,0.0056,-9.1905
6996,0.0118,-0.0199,-9.1825
6997,0.0757,0.0045,-9.1623
6998,0.0204,0.008,-9.135
6999,0.0064,0.0005,-9.1303
7000,0.0705,0.0174,-9.152
7001,0.0287,0.0014,-9.1599
7002,0.0068,-0.0062,-9.1585
7003,0.0805,0.0087,-9.1688
7004,0.0464,-0.0015,-9.197
7005,0.0034,-0.0245,-9.1839
7006,0.0806,0.0154,-9.1515
7007,0.0591,0.0226,-9.1517
7008,-0.0099,-0.0162,-9.1495
7009,0.0422,0.0291,-9.1486
7010,0.0407,0.0204,-9.1571
7011,-0.0042,-0.0292,-9.1538
