TimeStartup,TimeGps,TimeSyncIn,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,MagX,MagY,MagZ,Temperature,Pressure
270687507000,270687507000,270687507000,-144.260,-000.102,+000.198,-00.000279,+00.000664,+00.000534,-00.0395,-00.0245,-09.8079,-00.0395,-00.0245,-09.8079,-00.000263,+00.000768,-00.000635,-0.544,+0.813,+1.243,+036.49,+100.09
270690007000,270690007000,270690007000,-144.260,-000.102,+000.198,-00.000673,+00.000056,+00.000788,-00.0581,-00.0362,-09.7707,-00.0581,-00.0362,-09.7707,-00.000656,+00.000159,-00.000381,-0.544,+0.811,+1.241,+036.49,+100.09
270692507000,270692507000,270692507000,-144.260,-000.103,+000.198,+00.000293,+00.000505,+00.000832,+00.0235,-00.0281,-09.7786,+00.0235,-00.0281,-09.7786,+00.000310,+00.000608,-00.000337,-0.544,+0.811,+1.241,+036.49,+100.10
270695007000,270695007000,270695007000,-144.260,-000.103,+000.198,+00.000515,+00.000613,+00.000671,-00.0150,-00.0399,-09.8080,-00.0150,-00.0399,-09.8080,+00.000532,+00.000716,-00.000499,-0.540,+0.810,+1.241,+036.49,+100.10
270697507000,270697507000,270697507000,-144.259,-000.103,+000.198,+00.000460,+00.000613,+00.000497,-00.0412,-00.0434,-09.8208,-00.0412,-00.0434,-09.8208,+00.000477,+00.000717,-00.000672,-0.540,+0.810,+1.241,+036.49,+100.08
270700007000,270700007000,270700007000,-144.259,-000.103,+000.199,+00.001145,+00.000506,+00.000274,+00.0242,-00.0092,-09.7994,+00.0242,-00.0092,-09.7994,+00.001161,+00.000609,-00.000895,-0.540,+0.806,+1.237,+036.49,+100.08
270702507000,270702507000,270702507000,-144.259,-000.102,+000.199,+00.001707,+00.000044,-00.000188,-00.0236,-00.0078,-09.7805,-00.0236,-00.0078,-09.7805,+00.001724,+00.000147,-00.001358,-0.544,+0.809,+1.241,+036.49,+100.08
270705007000,270705007000,270705007000,-144.259,-000.102,+000.198,+00.000467,-00.000194,+00.000082,-00.0457,-00.0239,-09.7886,-00.0457,-00.0239,-09.7886,+00.000483,-00.000091,-00.001087,-0.544,+0.809,+1.241,+036.49,+100.08
270707507000,270707507000,270707507000,-144.259,-000.102,+000.198,-00.000559,+00.000294,+00.000564,-00.0027,-00.0012,-09.7996,-00.0027,-00.0012,-09.7996,-00.000542,+00.000397,-00.000605,-0.545,+0.811,+1.241,+036.49,+100.09
270710007000,270710007000,270710007000,-144.259,-000.102,+000.198,-00.000351,+00.000071,+00.000241,-00.0435,-00.0269,-09.7894,-00.0435,-00.0269,-09.7894,-00.000334,+00.000174,-00.000928,-0.545,+0.811,+1.241,+036.49,+100.09
270712507000,270712507000,270712507000,-144.259,-000.103,+000.198,+00.000323,-00.000049,+00.000204,-00.0255,-00.0419,-09.7561,-00.0255,-00.0419,-09.7561,+00.000340,+00.000054,-00.000966,-0.548,+0.810,+1.244,+036.49,+100.09
270715009000,270715009000,270715009000,-144.259,-000.103,+000.198,+00.000264,+00.000083,-00.000128,+00.0133,-00.0188,-09.7530,+00.0133,-00.0188,-09.7530,+00.000281,+00.000186,-00.001298,-0.548,+0.810,+1.244,+036.49,+100.09
270717507000,270717507000,270717507000,-144.260,-000.102,+000.198,+00.000037,-00.000429,-00.001232,-00.0390,-00.0191,-09.7527,-00.0390,-00.0191,-09.7527,+00.000054,-00.000326,-00.002402,-0.541,+0.809,+1.244,+036.49,+100.08
270720007000,270720007000,270720007000,-144.260,-000.102,+000.198,+00.000961,-00.000918,-00.001301,-00.0216,-00.0267,-09.7581,-00.0216,-00.0267,-09.7581,+00.000978,-00.000815,-00.002471,-0.544,+0.809,+1.241,+036.49,+100.08
270722507000,270722507000,270722507000,-144.260,-000.103,+000.198,+00.000814,-00.000537,-00.000458,+00.0132,-00.0239,-09.7689,+00.0132,-00.0239,-09.7689,+00.000831,-00.000434,-00.001628,-0.544,+0.809,+1.241,+036.49,+100.09
270725007000,270725007000,270725007000,-144.260,-000.103,+000.198,+00.000307,-00.000354,+00.000057,-00.0492,-00.0363,-09.7755,-00.0492,-00.0363,-09.7755,+00.000324,-00.000251,-00.001112,-0.541,+0.810,+1.242,+036.49,+100.09
270727507000,270727507000,270727507000,-144.260,-000.103,+000.198,+00.000517,-00.000590,+00.000000,-00.0314,-00.0417,-09.7869,-00.0314,-00.0417,-09.7869,+00.000533,-00.000487,-00.001169,-0.541,+0.810,+1.242,+036.49,+100.08
270730007000,270730007000,270730007000,-144.260,-000.103,+000.199,+00.000667,-00.000139,-00.000760,+00.0190,-00.0210,-09.7917,+00.0190,-00.0210,-09.7917,+00.000683,-00.000036,-00.001929,-0.551,+0.810,+1.240,+036.49,+100.08
270732507000,270732507000,270732507000,-144.261,-000.103,+000.198,+00.000435,-00.000113,-00.000450,-00.0501,-00.0364,-09.7972,-00.0501,-00.0364,-09.7972,+00.000452,-00.000010,-00.001620,-0.544,+0.810,+1.245,+036.49,+100.09
270735007000,270735007000,270735007000,-144.261,-000.103,+000.198,-00.000137,+00.000149,+00.000370,-00.0381,-00.0447,-09.7940,-00.0381,-00.0447,-09.7940,-00.000120,+00.000252,-00.000799,-0.544,+0.810,+1.245,+036.49,+100.09
270737507000,270737507000,270737507000,-144.262,-000.103,+000.199,+00.000110,-00.000190,-00.000845,+00.0007,-00.0390,-09.7874,+00.0007,-00.0390,-09.7874,+00.000127,-00.000087,-00.002014,-0.538,+0.808,+1.244,+036.49,+100.08
270740007000,270740007000,270740007000,-144.262,-000.103,+000.199,+00.000213,-00.000852,-00.001036,-00.0652,-00.0312,-09.7730,-00.0652,-00.0312,-09.7730,+00.000230,-00.000749,-00.002204,-0.538,+0.808,+1.244,+036.49,+100.08
270742507000,270742507000,270742507000,-144.262,-000.104,+000.199,+00.000149,-00.000474,+00.000097,-00.0379,-00.0075,-09.7638,-00.0379,-00.0075,-09.7638,+00.000166,-00.000371,-00.001071,-0.540,+0.806,+1.245,+036.49,+100.08
270745007000,270745007000,270745007000,-144.262,-000.104,+000.199,+00.000291,-00.000645,-00.000050,+00.0068,-00.0102,-09.7793,+00.0068,-00.0102,-09.7793,+00.000308,-00.000541,-00.001218,-0.546,+0.811,+1.240,+036.49,+100.08
270747507000,270747507000,270747507000,-144.261,-000.104,+000.199,+00.000635,-00.001185,-00.000458,-00.0385,-00.0389,-09.7546,-00.0385,-00.0389,-09.7546,+00.000651,-00.001082,-00.001627,-0.546,+0.811,+1.240,+036.49,+100.08
270750007000,270750007000,270750007000,-144.261,-000.104,+000.199,+00.000651,-00.001017,-00.000353,-00.0187,-00.0390,-09.7386,-00.0187,-00.0390,-09.7386,+00.000668,-00.000914,-00.001522,-0.541,+0.811,+1.242,+036.49,+100.08
270752507000,270752507000,270752507000,-144.261,-000.104,+000.199,-00.000037,-00.000298,-00.000600,+00.0014,-00.0115,-09.7728,+00.0014,-00.0115,-09.7728,-00.000020,-00.000195,-00.001769,-0.541,+0.811,+1.242,+036.49,+100.08
270755007000,270755007000,270755007000,-144.261,-000.104,+000.199,-00.000572,-00.000066,-00.000743,-00.0555,-00.0152,-09.7603,-00.0555,-00.0152,-09.7603,-00.000556,+00.000037,-00.001912,-0.538,+0.806,+1.245,+036.49,+100.08
270757507000,270757507000,270757507000,-144.261,-000.105,+000.198,-00.000082,-00.000650,-00.000357,-00.0143,-00.0197,-09.7403,-00.0143,-00.0197,-09.7403,-00.000065,-00.000547,-00.001526,-0.537,+0.809,+1.245,+036.49,+100.08
270760007000,270760007000,270760007000,-144.261,-000.105,+000.199,+00.000715,-00.000537,+00.000111,+00.0034,-00.0053,-09.7679,+00.0034,-00.0053,-09.7679,+00.000731,-00.000433,-00.001058,-0.537,+0.809,+1.245,+036.49,+100.08
270762507000,270762507000,270762507000,-144.260,-000.104,+000.198,+00.000774,-00.000484,+00.000643,-00.0696,-00.0157,-09.8139,-00.0696,-00.0157,-09.8139,+00.000791,-00.000381,-00.000526,-0.544,+0.813,+1.239,+036.49,+100.08
270765007000,270765007000,270765007000,-144.260,-000.104,+000.198,+00.000191,-00.000582,+00.000901,-00.0242,-00.0102,-09.7944,-00.0242,-00.0102,-09.7944,+00.000208,-00.000478,-00.000269,-0.544,+0.813,+1.239,+036.49,+100.08
270767507000,270767507000,270767507000,-144.259,-000.105,+000.198,-00.000108,-00.000610,+00.000962,+00.0147,-00.0059,-09.7577,+00.0147,-00.0059,-09.7577,-00.000091,-00.000507,-00.000207,-0.539,+0.809,+1.241,+036.49,+100.08
270770007000,270770007000,270770007000,-144.259,-000.105,+000.198,+00.000640,-00.000625,+00.000075,-00.0398,-00.0303,-09.7684,-00.0398,-00.0303,-09.7684,+00.000657,-00.000521,-00.001095,-0.541,+0.810,+1.241,+036.49,+100.08
270772507000,270772507000,270772507000,-144.258,-000.105,+000.198,+00.000868,+00.000052,-00.000333,+00.0060,-00.0280,-09.7630,+00.0060,-00.0280,-09.7630,+00.000885,+00.000156,-00.001504,-0.541,+0.810,+1.241,+036.49,+100.09
270775007000,270775007000,270775007000,-144.258,-000.105,+000.198,+00.000677,+00.000578,-00.000180,+00.0229,-00.0272,-09.7514,+00.0229,-00.0272,-09.7514,+00.000694,+00.000682,-00.001350,-0.540,+0.806,+1.244,+036.49,+100.09
270777507000,270777507000,270777507000,-144.258,-000.104,+000.198,+00.000521,+00.000695,-00.000355,-00.0643,-00.0398,-09.7600,-00.0643,-00.0398,-09.7600,+00.000538,+00.000799,-00.001525,-0.540,+0.806,+1.244,+036.49,+100.08
270780007000,270780007000,270780007000,-144.258,-000.104,+000.198,+00.000689,+00.000309,+00.000380,-00.0208,-00.0294,-09.7803,-00.0208,-00.0294,-09.7803,+00.000707,+00.000412,-00.000791,-0.545,+0.808,+1.244,+036.49,+100.08
270782507000,270782507000,270782507000,-144.258,-000.104,+000.198,+00.000173,+00.000242,+00.000877,+00.0141,-00.0278,-09.7968,+00.0141,-00.0278,-09.7968,+00.000191,+00.000345,-00.000293,-0.545,+0.808,+1.244,+036.49,+100.08
270785007000,270785007000,270785007000,-144.258,-000.104,+000.198,+00.000069,-00.000416,+00.000064,-00.0370,-00.0587,-09.7764,-00.0370,-00.0587,-09.7764,+00.000087,-00.000312,-00.001106,-0.545,+0.811,+1.243,+036.49,+100.08
270787507000,270787507000,270787507000,-144.259,-000.104,+000.199,+00.000001,+00.000036,-00.001039,+00.0066,-00.0388,-09.7699,+00.0066,-00.0388,-09.7699,+00.000018,+00.000140,-00.002210,-0.548,+0.811,+1.240,+036.49,+100.08
270790007000,270790007000,270790007000,-144.259,-000.104,+000.199,-00.000027,+00.000521,-00.000225,+00.0159,-00.0217,-09.8008,+00.0159,-00.0217,-09.8008,-00.000010,+00.000624,-00.001395,-0.548,+0.811,+1.240,+036.49,+100.08
270792507000,270792507000,270792507000,-144.260,-000.104,+000.198,+00.000653,+00.000337,+00.000070,-00.0476,-00.0602,-09.7721,-00.0476,-00.0602,-09.7721,+00.000670,+00.000440,-00.001100,-0.547,+0.809,+1.243,+036.49,+100.09
270795007000,270795007000,270795007000,-144.260,-000.104,+000.198,+00.000149,+00.000628,+00.000088,+00.0085,-00.0439,-09.7488,+00.0085,-00.0439,-09.7488,+00.000166,+00.000731,-00.001081,-0.547,+0.809,+1.243,+036.49,+100.09
270797507000,270797507000,270797507000,-144.260,-000.103,+000.199,+00.000428,-00.000034,+00.000217,+00.0236,-00.0393,-09.7563,+00.0236,-00.0393,-09.7563,+00.000445,+00.000069,-00.000953,-0.542,+0.810,+1.240,+036.49,+100.09
270800007000,270800007000,270800007000,-144.260,-000.103,+000.198,+00.000137,-00.000179,+00.000129,-00.0560,-00.0572,-09.7756,-00.0560,-00.0572,-09.7756,+00.000154,-00.000076,-00.001040,-0.540,+0.809,+1.241,+036.49,+100.09
270802507000,270802507000,270802507000,-144.260,-000.104,+000.199,-00.000686,-00.000131,+00.000939,-00.0145,-00.0241,-09.7882,-00.0145,-00.0241,-09.7882,-00.000669,-00.000028,-00.000231,-0.540,+0.809,+1.241,+036.49,+100.09
270805007000,270805007000,270805007000,-144.260,-000.104,+000.199,-00.000097,+00.000027,+00.000596,-00.0024,-00.0129,-09.7561,-00.0024,-00.0129,-09.7561,-00.000080,+00.000131,-00.000573,-0.542,+0.813,+1.243,+036.49,+100.09
270807507000,270807507000,270807507000,-144.259,-000.103,+000.198,-00.000216,+00.000889,+00.000442,-00.0516,-00.0337,-09.7481,-00.0516,-00.0337,-09.7481,-00.000199,+00.000993,-00.000728,-0.542,+0.813,+1.243,+036.49,+100.08
270810007000,270810007000,270810007000,-144.259,-000.103,+000.199,+00.000135,+00.001844,-00.000132,-00.0058,-00.0241,-09.7567,-00.0058,-00.0241,-09.7567,+00.000152,+00.001947,-00.001302,-0.545,+0.813,+1.243,+036.49,+100.08
270812507000,270812507000,270812507000,-144.259,-000.103,+000.198,+00.000622,+00.001283,-00.000731,-00.0046,-00.0347,-09.7570,-00.0046,-00.0347,-09.7570,+00.000639,+00.001386,-00.001901,-0.539,+0.810,+1.244,+036.49,+100.09
270815007000,270815007000,270815007000,-144.259,-000.103,+000.199,+00.000960,-00.001079,+00.000278,-00.0514,-00.0440,-09.7534,-00.0514,-00.0440,-09.7534,+00.000977,-00.000976,-00.000892,-0.539,+0.810,+1.244,+036.49,+100.09
270817507000,270817507000,270817507000,-144.259,-000.104,+000.199,+00.001307,-00.001906,+00.000089,+00.0021,-00.0124,-09.7690,+00.0021,-00.0124,-09.7690,+00.001324,-00.001803,-00.001081,-0.538,+0.805,+1.244,+036.49,+100.09
270820007000,270820007000,270820007000,-144.259,-000.104,+000.199,+00.000505,-00.000236,+00.000096,+00.0003,-00.0069,-09.7828,+00.0003,-00.0069,-09.7828,+00.000523,-00.000132,-00.001074,-0.538,+0.805,+1.244,+036.49,+100.09
270822507000,270822507000,270822507000,-144.259,-000.103,+000.199,+00.000111,+00.000489,+00.000570,-00.0333,-00.0303,-09.7686,-00.0333,-00.0303,-09.7686,+00.000128,+00.000592,-00.000600,-0.543,+0.814,+1.243,+036.49,+100.08
270825007000,270825007000,270825007000,-144.259,-000.103,+000.199,+00.000395,+00.000371,+00.000146,+00.0134,-00.0196,-09.7599,+00.0134,-00.0196,-09.7599,+00.000412,+00.000475,-00.001024,-0.546,+0.809,+1.241,+036.49,+100.08
270827507000,270827507000,270827507000,-144.258,-000.103,+000.198,-00.000297,+00.000401,+00.000331,-00.0250,-00.0103,-09.7882,-00.0250,-00.0103,-09.7882,-00.000280,+00.000504,-00.000839,-0.546,+0.809,+1.241,+036.49,+100.09
270830007000,270830007000,270830007000,-144.258,-000.103,+000.198,-00.000494,-00.000531,-00.000324,-00.0570,-00.0342,-09.7833,-00.0570,-00.0342,-09.7833,-00.000476,-00.000428,-00.001494,-0.547,+0.810,+1.237,+036.49,+100.09
270832507000,270832507000,270832507000,-144.259,-000.103,+000.198,-00.000019,-00.000269,-00.000385,+00.0111,-00.0210,-09.7416,+00.0111,-00.0210,-09.7416,-00.000001,-00.000166,-00.001555,-0.547,+0.810,+1.237,+036.49,+100.08
270835007000,270835007000,270835007000,-144.259,-000.104,+000.198,-00.000078,+00.000309,+00.000629,-00.0074,-00.0144,-09.7550,-00.0074,-00.0144,-09.7550,-00.000061,+00.000412,-00.000541,-0.542,+0.811,+1.240,+036.49,+100.08
270837507000,270837507000,270837507000,-144.259,-000.103,+000.198,-00.000113,+00.000628,+00.001003,-00.0483,-00.0459,-09.7651,-00.0483,-00.0459,-09.7651,-00.000096,+00.000731,-00.000167,-0.542,+0.811,+1.240,+036.49,+100.08
270840007000,270840007000,270840007000,-144.259,-000.103,+000.198,+00.000773,+00.000309,+00.000427,+00.0128,-00.0301,-09.7722,+00.0128,-00.0301,-09.7722,+00.000791,+00.000412,-00.000742,-0.542,+0.811,+1.240,+036.49,+100.08
270842507000,270842507000,270842507000,-144.259,-000.102,+000.198,+00.000823,-00.000087,+00.000241,-00.0200,-00.0256,-09.7921,-00.0200,-00.0256,-09.7921,+00.000841,+00.000016,-00.000929,-0.545,+0.813,+1.243,+036.49,+100.08
270845007000,270845007000,270845007000,-144.259,-000.102,+000.198,-00.000769,+00.000365,-00.000189,-00.0479,-00.0502,-09.7829,-00.0479,-00.0502,-09.7829,-00.000751,+00.000468,-00.001359,-0.545,+0.813,+1.243,+036.49,+100.08
270847507000,270847507000,270847507000,-144.259,-000.103,+000.198,-00.000798,+00.000322,-00.000429,+00.0114,-00.0107,-09.7800,+00.0114,-00.0107,-09.7800,-00.000780,+00.000425,-00.001599,-0.546,+0.810,+1.240,+036.49,+100.08
270850007000,270850007000,270850007000,-144.258,-000.103,+000.198,-00.000453,+00.001073,+00.000463,-00.0179,+00.0028,-09.8157,-00.0179,+00.0028,-09.8157,-00.000435,+00.001176,-00.000707,-0.546,+0.810,+1.240,+036.49,+100.08
270852507000,270852507000,270852507000,-144.259,-000.103,+000.198,+00.000147,+00.001369,-00.000279,-00.0171,-00.0240,-09.8054,-00.0171,-00.0240,-09.8054,+00.000164,+00.001472,-00.001449,-0.545,+0.811,+1.244,+036.49,+100.09
270855007000,270855007000,270855007000,-144.259,-000.102,+000.198,+00.000894,+00.000769,+00.000320,+00.0198,-00.0093,-09.7780,+00.0198,-00.0093,-09.7780,+00.000911,+00.000872,-00.000849,-0.539,+0.804,+1.244,+036.49,+100.09
270857507000,270857507000,270857507000,-144.259,-000.102,+000.197,+00.000653,-00.000531,+00.001229,-00.0409,-00.0230,-09.8045,-00.0409,-00.0230,-09.8045,+00.000670,-00.000428,+00.000059,-0.539,+0.804,+1.244,+036.49,+100.08
270860007000,270860007000,270860007000,-144.259,-000.102,+000.198,+00.001007,-00.000947,+00.000196,-00.0442,-00.0466,-09.8022,-00.0442,-00.0466,-09.8022,+00.001025,-00.000844,-00.000973,-0.535,+0.809,+1.245,+036.49,+100.08
270862507000,270862507000,270862507000,-144.258,-000.103,+000.198,+00.000678,-00.000297,-00.000677,+00.0227,-00.0183,-09.7902,+00.0227,-00.0183,-09.7902,+00.000695,-00.000194,-00.001847,-0.535,+0.809,+1.245,+036.49,+100.08
270865007000,270865007000,270865007000,-144.258,-000.103,+000.198,-00.000006,-00.000337,-00.000508,-00.0324,-00.0346,-09.7719,-00.0324,-00.0346,-09.7719,+00.000012,-00.000234,-00.001678,-0.542,+0.809,+1.244,+036.49,+100.08
270867507000,270867507000,270867507000,-144.257,-000.103,+000.198,+00.000421,+00.000228,+00.000632,-00.0456,-00.0465,-09.7617,-00.0456,-00.0465,-09.7617,+00.000438,+00.000331,-00.000538,-0.550,+0.811,+1.241,+036.49,+100.09
270870007000,270870007000,270870007000,-144.257,-000.103,+000.198,+00.000557,+00.000766,+00.000884,+00.0218,-00.0046,-09.7506,+00.0218,-00.0046,-09.7506,+00.000574,+00.000869,-00.000286,-0.550,+0.811,+1.241,+036.49,+100.09
270872507000,270872507000,270872507000,-144.258,-000.102,+000.198,+00.000481,-00.000315,+00.000282,-00.0395,-00.0347,-09.7375,-00.0395,-00.0347,-09.7375,+00.000499,-00.000212,-00.000888,-0.545,+0.813,+1.237,+036.49,+100.08
270875007000,270875007000,270875007000,-144.258,-000.102,+000.198,+00.000301,-00.000594,+00.000043,-00.0592,-00.0510,-09.7456,-00.0592,-00.0510,-09.7456,+00.000319,-00.000491,-00.001128,-0.545,+0.813,+1.237,+036.49,+100.08
270877507000,270877507000,270877507000,-144.258,-000.103,+000.198,+00.000250,-00.000490,+00.000217,+00.0168,-00.0183,-09.7565,+00.0168,-00.0183,-09.7565,+00.000268,-00.000387,-00.000954,-0.544,+0.811,+1.240,+036.49,+100.09
270880007000,270880007000,270880007000,-144.258,-000.103,+000.198,+00.000712,-00.000973,-00.000215,-00.0265,-00.0420,-09.7669,-00.0265,-00.0420,-09.7669,+00.000729,-00.000870,-00.001385,-0.546,+0.809,+1.240,+036.49,+100.09
270882507000,270882507000,270882507000,-144.259,-000.103,+000.198,+00.000642,-00.001052,-00.000532,-00.0299,-00.0393,-09.7818,-00.0299,-00.0393,-09.7818,+00.000659,-00.000949,-00.001702,-0.546,+0.809,+1.240,+036.49,+100.08
270885006000,270885006000,270885006000,-144.259,-000.103,+000.199,+00.000401,-00.000144,+00.000233,+00.0366,+00.0031,-09.8003,+00.0366,+00.0031,-09.8003,+00.000418,-00.000041,-00.000937,-0.546,+0.813,+1.235,+036.49,+100.08
270887507000,270887507000,270887507000,-144.259,-000.103,+000.198,+00.000423,-00.000196,+00.000697,-00.0279,-00.0061,-09.7833,-00.0279,-00.0061,-09.7833,+00.000440,-00.000093,-00.000473,-0.546,+0.813,+1.235,+036.49,+100.09
270890007000,270890007000,270890007000,-144.259,-000.103,+000.198,+00.000535,+00.000365,+00.000056,-00.0357,-00.0153,-09.7607,-00.0357,-00.0153,-09.7607,+00.000552,+00.000468,-00.001113,-0.548,+0.811,+1.241,+036.49,+100.09
270892507000,270892507000,270892507000,-144.260,-000.103,+000.198,+00.000434,+00.000087,-00.000381,+00.0074,+00.0027,-09.7621,+00.0074,+00.0027,-09.7621,+00.000452,+00.000190,-00.001551,-0.542,+0.810,+1.241,+036.49,+100.08
270895007000,270895007000,270895007000,-144.260,-000.103,+000.198,+00.000113,-00.001053,+00.000300,-00.0534,-00.0184,-09.7784,-00.0534,-00.0184,-09.7784,+00.000130,-00.000950,-00.000869,-0.542,+0.810,+1.241,+036.49,+100.08
270897507000,270897507000,270897507000,-144.260,-000.103,+000.198,+00.000039,-00.000391,+00.000557,-00.0373,-00.0286,-09.7988,-00.0373,-00.0286,-09.7988,+00.000056,-00.000288,-00.000612,-0.535,+0.803,+1.245,+036.49,+100.08
270900007000,270900007000,270900007000,-144.260,-000.104,+000.198,+00.000433,-00.000590,+00.000483,+00.0213,-00.0196,-09.7887,+00.0213,-00.0196,-09.7887,+00.000451,-00.000487,-00.000685,-0.535,+0.803,+1.245,+036.49,+100.08
270902507000,270902507000,270902507000,-144.260,-000.103,+000.198,+00.001464,-00.000204,+00.000242,-00.0439,-00.0340,-09.7690,-00.0439,-00.0340,-09.7690,+00.001481,-00.000101,-00.000927,-0.542,+0.808,+1.241,+036.49,+100.08
270905007000,270905007000,270905007000,-144.260,-000.103,+000.198,+00.001039,-00.000086,+00.000101,-00.0299,-00.0251,-09.7732,-00.0299,-00.0251,-09.7732,+00.001056,+00.000017,-00.001068,-0.546,+0.808,+1.240,+036.49,+100.08
270907507000,270907507000,270907507000,-144.260,-000.103,+000.198,-00.000146,-00.000483,-00.000269,+00.0193,-00.0209,-09.7703,+00.0193,-00.0209,-09.7703,-00.000128,-00.000380,-00.001438,-0.546,+0.808,+1.240,+036.49,+100.08
270910007000,270910007000,270910007000,-144.260,-000.103,+000.198,+00.000060,-00.000386,-00.000698,-00.0392,-00.0501,-09.7706,-00.0392,-00.0501,-09.7706,+00.000078,-00.000283,-00.001867,-0.546,+0.809,+1.245,+036.49,+100.08
270912507000,270912507000,270912507000,-144.260,-000.104,+000.199,+00.000812,-00.000203,+00.000079,-00.0033,-00.0439,-09.7805,-00.0033,-00.0439,-09.7805,+00.000829,-00.000100,-00.001090,-0.546,+0.809,+1.245,+036.49,+100.08
270915007000,270915007000,270915007000,-144.260,-000.104,+000.199,+00.000962,+00.000666,+00.000292,+00.0316,-00.0187,-09.7750,+00.0316,-00.0187,-09.7750,+00.000979,+00.000769,-00.000877,-0.542,+0.809,+1.242,+036.49,+100.08
270917507000,270917507000,270917507000,-144.261,-000.103,+000.199,+00.000677,+00.001040,-00.000303,-00.0452,-00.0456,-09.7671,-00.0452,-00.0456,-09.7671,+00.000695,+00.001144,-00.001472,-0.542,+0.809,+1.242,+036.49,+100.09
